Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
25/08/2024,CT325061,112,152,13690411.09,Giao dịch mua bán,Sales,CUST0101,VEND0193,Asset,IAS 16,Asset,IAS 16
22/09/2024,CT054728,112,211,29814233.85,Giao dịch mua bán,Sales,CUST0078,VEND0028,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT560967,632,211,19074013.62,Giao dịch mua bán,Production,CUST0187,VEND0141,Expense,IAS 1,Expense,IAS 1
16/12/2024,CT624210,131,214,47421487.61,Giao dịch mua bán,Sales,CUST0178,VEND0192,Asset,IAS 16,Asset,IAS 16
28/01/2024,CT769956,211,211,41564106.78,Giao dịch mua bán,IT,CUST0191,VEND0180,Asset,IAS 16,Asset,IAS 16
03/07/2024,CT548860,642,111,13237913.18,Giao dịch mua bán,Sales,CUST0132,VEND0042,Expense,IAS 1,Expense,IAS 1
28/03/2024,CT820531,156,131,10129928.67,Giao dịch mua bán,Production,CUST0117,VEND0047,Asset,IAS 16,Asset,IAS 16
20/02/2024,CT172043,131,214,18749657.99,Giao dịch mua bán,Sales,CUST0186,VEND0026,Asset,IAS 16,Asset,IAS 16
05/10/2024,CT643906,111,331,14261914.06,Giao dịch mua bán,Production,CUST0055,VEND0065,Asset,IAS 16,Asset,IAS 16
16/03/2024,CT710218,152,642,28370011.8,Giao dịch mua bán,Production,CUST0142,VEND0172,Asset,IAS 16,Asset,IAS 16
07/06/2024,CT932729,112,511,17375085.87,Giao dịch mua bán,Sales,CUST0199,VEND0058,Asset,IAS 16,Asset,IAS 16
09/10/2024,CT620740,214,331,29649694.86,Giao dịch mua bán,Finance,CUST0115,VEND0142,Asset,IAS 16,Asset,IAS 16
11/11/2024,CT619578,131,211,11383700.16,Giao dịch mua bán,IT,CUST0063,VEND0160,Asset,IAS 16,Asset,IAS 16
30/09/2024,CT398093,131,111,4749258.85,Giao dịch mua bán,HR,CUST0144,VEND0119,Asset,IAS 16,Asset,IAS 16
02/01/2024,CT075963,632,214,41483792,Giao dịch mua bán,Sales,CUST0151,VEND0186,Expense,IAS 1,Expense,IAS 1
05/06/2024,CT639110,112,152,44138369.53,Giao dịch mua bán,Production,CUST0123,VEND0110,Asset,IAS 16,Asset,IAS 16
15/06/2024,CT270606,152,111,3861887.48,Giao dịch mua bán,IT,CUST0126,VEND0168,Asset,IAS 16,Asset,IAS 16
21/07/2024,CT584742,511,632,16379562.49,Giao dịch mua bán,Sales,CUST0147,VEND0098,Revenue,IFRS 15,Revenue,IFRS 15
14/12/2024,CT059017,111,211,27134900.1,Giao dịch mua bán,IT,CUST0009,VEND0175,Asset,IAS 16,Asset,IAS 16
17/06/2024,CT013334,632,111,16264973.03,Giao dịch mua bán,HR,CUST0015,VEND0053,Expense,IAS 1,Expense,IAS 1
25/01/2024,CT708223,111,642,2246199.96,Giao dịch mua bán,Sales,CUST0044,VEND0175,Asset,IAS 16,Asset,IAS 16
24/11/2024,CT551649,152,511,5020754.26,Giao dịch mua bán,IT,CUST0098,VEND0183,Asset,IAS 16,Asset,IAS 16
15/11/2024,CT289388,131,642,45450393.44,Giao dịch mua bán,IT,CUST0005,VEND0086,Asset,IAS 16,Asset,IAS 16
17/04/2024,CT228122,331,211,36778236.95,Giao dịch mua bán,IT,CUST0135,VEND0086,Liability,IAS 37,Liability,IAS 37
15/03/2024,CT208253,112,211,36457710.52,Giao dịch mua bán,IT,CUST0132,VEND0028,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT024600,131,331,46181598.73,Giao dịch mua bán,Finance,CUST0147,VEND0178,Asset,IAS 16,Asset,IAS 16
26/04/2024,CT826580,511,111,44371651.05,Giao dịch mua bán,Production,CUST0034,VEND0079,Revenue,IFRS 15,Revenue,IFRS 15
08/02/2024,CT834010,111,156,43416911.64,Giao dịch mua bán,HR,CUST0070,VEND0146,Asset,IAS 16,Asset,IAS 16
02/04/2024,CT062058,331,211,16413290.24,Giao dịch mua bán,Finance,CUST0007,VEND0160,Liability,IAS 37,Liability,IAS 37
03/05/2024,CT672331,642,642,47170210.98,Giao dịch mua bán,Production,CUST0183,VEND0152,Expense,IAS 1,Expense,IAS 1
28/12/2024,CT234652,214,642,6409897.45,Giao dịch mua bán,Sales,CUST0035,VEND0002,Asset,IAS 16,Asset,IAS 16
03/09/2024,CT715772,511,632,30102140.85,Giao dịch mua bán,Finance,CUST0096,VEND0113,Revenue,IFRS 15,Revenue,IFRS 15
07/03/2024,CT109827,211,511,11268446.23,Giao dịch mua bán,HR,CUST0182,VEND0079,Asset,IAS 16,Asset,IAS 16
24/06/2024,CT020904,156,214,27239734.65,Giao dịch mua bán,HR,CUST0167,VEND0162,Asset,IAS 16,Asset,IAS 16
31/01/2024,CT438242,511,131,31718148.52,Giao dịch mua bán,HR,CUST0183,VEND0127,Revenue,IFRS 15,Revenue,IFRS 15
29/08/2024,CT573618,156,156,46753116.81,Giao dịch mua bán,Sales,CUST0119,VEND0110,Asset,IAS 16,Asset,IAS 16
17/06/2024,CT943275,111,152,7667087.01,Giao dịch mua bán,Finance,CUST0089,VEND0158,Asset,IAS 16,Asset,IAS 16
13/09/2024,CT067992,632,632,4856723.4,Giao dịch mua bán,Finance,CUST0148,VEND0030,Expense,IAS 1,Expense,IAS 1
20/01/2024,CT586361,112,331,9703296.45,Giao dịch mua bán,Production,CUST0004,VEND0152,Asset,IAS 16,Asset,IAS 16
20/07/2024,CT605543,642,156,25009479.4đ,Giao dịch mua bán,HR,CUST0171,VEND0141,Expense,IAS 1,Expense,IAS 1
24/04/2024,CT948078,511,214,32740752.1,Giao dịch mua bán,HR,CUST0078,VEND0120,Revenue,IFRS 15,Revenue,IFRS 15
16/02/2024,CT797608,214,156,30600984.13,Giao dịch mua bán,Sales,CUST0090,VEND0143,Asset,IAS 16,Asset,IAS 16
20/03/2024,CT869180,214,112,33744208.25,Giao dịch mua bán,IT,CUST0052,VEND0034,Asset,IAS 16,Asset,IAS 16
24/09/2024,CT973684,152,211,28090890.19,Giao dịch mua bán,Production,CUST0129,VEND0174,Asset,IAS 16,Asset,IAS 16
03/12/2024,CT953862,156,331,10833300.67,Giao dịch mua bán,Finance,CUST0010,VEND0116,Asset,IAS 16,Asset,IAS 16
09/12/2024,CT179399,632,511,28476134.89,Giao dịch mua bán,Sales,CUST0035,VEND0046,Expense,IAS 1,Expense,IAS 1
18/04/2024,CT022228,642,211,16767886.54,Giao dịch mua bán,Production,CUST0002,VEND0084,Expense,IAS 1,Expense,IAS 1
20/05/2024,CT800018,131,131,16644285.53,Giao dịch mua bán,Production,CUST0172,VEND0185,Asset,IAS 16,Asset,IAS 16
10/01/2024,CT063032,156,152,10663657.2,Giao dịch mua bán,Sales,CUST0070,VEND0143,Asset,IAS 16,Asset,IAS 16
03/09/2024,CT907135,156,111,30135572.33,Giao dịch mua bán,Production,CUST0063,VEND0090,Asset,IAS 16,Asset,IAS 16
16/07/2024,CT866070,642,152,10834808.85,Giao dịch mua bán,HR,CUST0135,VEND0029,Expense,IAS 1,Expense,IAS 1
02/03/2024,CT109239,331,331,40977129.72,Giao dịch mua bán,Production,CUST0131,VEND0121,Liability,IAS 37,Liability,IAS 37
06/10/2024,CT434283,152,211,8585824.03,Giao dịch mua bán,HR,CUST0151,VEND0077,Asset,IAS 16,Asset,IAS 16
13/10/2024,CT276201,511,131,43693021.58,Giao dịch mua bán,IT,CUST0195,VEND0002,Revenue,IFRS 15,Revenue,IFRS 15
13/06/2024,CT298537,642,111,38606887.65,Giao dịch mua bán,Finance,CUST0043,VEND0016,Expense,IAS 1,Expense,IAS 1
08/11/2024,CT375252,632,156,32856392.86,Giao dịch mua bán,HR,CUST0162,VEND0079,Expense,IAS 1,Expense,IAS 1
23/04/2024,CT966556,156,642,11218836.16,Giao dịch mua bán,HR,CUST0144,VEND0083,Asset,IAS 16,Asset,IAS 16
11/04/2024,CT451767,211,331,28870367.34,Giao dịch mua bán,HR,CUST0043,VEND0144,Asset,IAS 16,Asset,IAS 16
27/09/2024,CT123694,112,156,47616958.91,Giao dịch mua bán,IT,CUST0191,VEND0190,Asset,IAS 16,Asset,IAS 16
10/11/2024,CT421949,156,131,17283662.14,Giao dịch mua bán,Sales,CUST0010,VEND0155,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT219295,111,111,41959536.69,Giao dịch mua bán,Production,CUST0064,VEND0066,Asset,IAS 16,Asset,IAS 16
01/03/2024,CT873129,211,211,46134558.28,Giao dịch mua bán,Sales,CUST0034,VEND0079,Asset,IAS 16,Asset,IAS 16
28/08/2024,CT769238,511,642,20021162,Giao dịch mua bán,HR,CUST0058,VEND0130,Revenue,IFRS 15,Revenue,IFRS 15
27/02/2024,CT274036,156,152,2842933.52,Giao dịch mua bán,IT,CUST0050,VEND0044,Asset,IAS 16,Asset,IAS 16
12/08/2024,CT665172,112,331,34336499.02,Giao dịch mua bán,HR,CUST0035,VEND0061,Asset,IAS 16,Asset,IAS 16
30/08/2024,DUPLICATE,211,511,2001577.34,Giao dịch mua bán,Production,CUST0042,VEND0070,Asset,IAS 16,Asset,IAS 16
21/09/2024,CT326888,211,632,46812298.85,Giao dịch mua bán,Production,CUST0104,VEND0135,Asset,IAS 16,Asset,IAS 16
05/01/2024,CT003764,642,331,22542389.22,Giao dịch mua bán,Production,CUST0173,VEND0176,Expense,IAS 1,Expense,IAS 1
25/09/2024,CT437999,131,214,40433027.38,Giao dịch mua bán,HR,CUST0042,VEND0193,Asset,IAS 16,Asset,IAS 16
06/05/2024,CT848550,642,152,19270222.65,Giao dịch mua bán,Finance,CUST0077,VEND0106,Expense,IAS 1,Expense,IAS 1
02/06/2024,CT488190,131,511,25257903.39,Giao dịch mua bán,Production,CUST0063,VEND0106,Asset,IAS 16,Asset,IAS 16
25/10/2024,CT610078,152,511,31843141.29,Giao dịch mua bán,IT,CUST0047,VEND0166,Asset,IAS 16,Asset,IAS 16
02/12/2024,CT174218,156,131,32706566.13,Giao dịch mua bán,Finance,CUST0113,VEND0149,Asset,IAS 16,Asset,IAS 16
27/04/2024,CT608521,211,214,27109660.65,Giao dịch mua bán,Finance,CUST0059,VEND0101,Asset,IAS 16,Asset,IAS 16
28/01/2024,CT331967,112,112,36392371.27,Giao dịch mua bán,HR,CUST0086,VEND0175,Asset,IAS 16,Asset,IAS 16
27/01/2024,CT487061,156,511,22225140.78,Giao dịch mua bán,HR,CUST0038,VEND0076,Asset,IAS 16,Asset,IAS 16
12/04/2024,CT772776,642,156,47784881.79,Giao dịch mua bán,Sales,CUST0044,VEND0045,Expense,IAS 1,Expense,IAS 1
07/04/2024,CT324422,211,131,30538934.04,Giao dịch mua bán,Finance,CUST0091,VEND0168,Asset,IAS 16,Asset,IAS 16
06/04/2024,CT574752,642,152,6142269.9,Giao dịch mua bán,HR,CUST0039,VEND0133,Expense,IAS 1,Expense,IAS 1
31/01/2024,CT367823,131,112,20724085.56,Giao dịch mua bán,Sales,CUST0010,VEND0071,Asset,IAS 16,Asset,IAS 16
22/08/2024,CT533629,214,112,47445656.59,Giao dịch mua bán,IT,CUST0165,VEND0023,Asset,IAS 16,Asset,IAS 16
06/09/2024,CT834651,511,214,22602831.16,Giao dịch mua bán,Sales,CUST0042,VEND0037,Revenue,IFRS 15,Revenue,IFRS 15
12/07/2024,CT518647,111,331,49000188.52,Giao dịch mua bán,Finance,CUST0040,VEND0150,Asset,IAS 16,Asset,IAS 16
20/07/2024,CT914146,511,331,19616668.1,Giao dịch mua bán,Sales,CUST0173,VEND0052,Revenue,IFRS 15,Revenue,IFRS 15
02/06/2024,CT478133,156,112,14294912.57,Giao dịch mua bán,Production,CUST0072,VEND0064,Asset,IAS 16,Asset,IAS 16
27/11/2024,CT491162,642,214,42801965.83,Giao dịch mua bán,HR,CUST0047,VEND0096,Expense,IAS 1,Expense,IAS 1
14/11/2024,CT345695,214,214,15324894.86,Giao dịch mua bán,Finance,CUST0195,VEND0199,Asset,IAS 16,Asset,IAS 16
18/09/2024,CT615423,642,112,13607279.3,Giao dịch mua bán,Production,CUST0129,VEND0039,Expense,IAS 1,Expense,IAS 1
13/09/2024,CT850232,642,511,28665922.48,Giao dịch mua bán,Sales,CUST0041,VEND0177,Expense,IAS 1,Expense,IAS 1
09/04/2024,CT911797,331,112,31159747.8,Giao dịch mua bán,Sales,CUST0028,VEND0193,Liability,IAS 37,Liability,IAS 37
24/01/2024,CT853175,632,632,5218891.7,Giao dịch mua bán,Sales,CUST0034,VEND0182,Expense,IAS 1,Expense,IAS 1
12/02/2024,CT627255,112,131,44635257.37,Giao dịch mua bán,Sales,CUST0027,VEND0072,Asset,IAS 16,Asset,IAS 16
08/01/2024,CT832686,152,214,47592478.54,Giao dịch mua bán,HR,CUST0150,VEND0051,Asset,IAS 16,Asset,IAS 16
17/06/2024,CT833803,152,131,40760574.36,Giao dịch mua bán,Production,CUST0149,VEND0065,Asset,IAS 16,Asset,IAS 16
11/08/2024,CT639176,642,632,6284201.28,Giao dịch mua bán,Sales,CUST0096,VEND0007,Expense,IAS 1,Expense,IAS 1
23/02/2024,CT994652,511,156,3601025.07,Giao dịch mua bán,Finance,CUST0022,VEND0106,Revenue,IFRS 15,Revenue,IFRS 15
01/05/2024,CT957413,211,331,18887019.5,Giao dịch mua bán,IT,CUST0096,VEND0048,Asset,IAS 16,Asset,IAS 16
01/02/2024,CT481536,642,211,11254615.22,Giao dịch mua bán,Sales,CUST0058,VEND0103,Expense,IAS 1,Expense,IAS 1
25/10/2024,CT946734,131,642,8501267.09,Giao dịch mua bán,Sales,CUST0189,VEND0018,Asset,IAS 16,Asset,IAS 16
02/02/2024,CT417665,511,211,5712260.45,Giao dịch mua bán,Sales,CUST0012,VEND0062,Revenue,IFRS 15,Revenue,IFRS 15
02/04/2024,CT104001,214,642,14487288.28,Giao dịch mua bán,Sales,CUST0177,VEND0052,Asset,IAS 16,Asset,IAS 16
05/06/2024,CT576622,214,632,7648383.87,Giao dịch mua bán,HR,CUST0160,VEND0118,Asset,IAS 16,Asset,IAS 16
03/05/2024,CT869409,632,642,14554379.7,Giao dịch mua bán,IT,CUST0004,VEND0139,Expense,IAS 1,Expense,IAS 1
15/01/2024,CT593492,156,131,37901132.51,Giao dịch mua bán,IT,CUST0118,VEND0169,Asset,IAS 16,Asset,IAS 16
31/07/2024,CT806798,642,511,41517026.28,Giao dịch mua bán,IT,CUST0044,VEND0102,Expense,IAS 1,Expense,IAS 1
08/04/2024,CT200617,214,511,11311554.29,Giao dịch mua bán,Production,CUST0096,VEND0010,Asset,IAS 16,Asset,IAS 16
25/08/2024,CT257622,211,211,5405237.3,Giao dịch mua bán,Sales,CUST0117,VEND0097,Asset,IAS 16,Asset,IAS 16
10/12/2024,CT796470,156,511,36105819.69,Giao dịch mua bán,Finance,CUST0027,VEND0144,Asset,IAS 16,Asset,IAS 16
24/02/2024,CT226579,211,131,48302119.06,Giao dịch mua bán,HR,CUST0071,VEND0027,Asset,IAS 16,Asset,IAS 16
09/06/2024,CT296611,331,511,37537518.68,Giao dịch mua bán,Finance,CUST0058,VEND0181,Liability,IAS 37,Liability,IAS 37
05/03/2024,CT961328,156,511,42360862.54,Giao dịch mua bán,Sales,CUST0027,VEND0019,Asset,IAS 16,Asset,IAS 16
04/01/2024,CT732135,156,112,33010383.29,Giao dịch mua bán,HR,CUST0169,VEND0193,Asset,IAS 16,Asset,IAS 16
25/04/2024,CT818654,112,214,34814821.07,Giao dịch mua bán,IT,CUST0133,VEND0163,Asset,IAS 16,Asset,IAS 16
28/12/2024,CT509632,131,214,28289772.5,Giao dịch mua bán,HR,CUST0135,VEND0001,Asset,IAS 16,Asset,IAS 16
26/12/2024,CT551783,331,156,40683020.6,Giao dịch mua bán,Production,CUST0076,VEND0060,Liability,IAS 37,Liability,IAS 37
04/02/2024,CT758109,112,632,33800954.63,Giao dịch mua bán,Sales,CUST0127,VEND0100,Asset,IAS 16,Asset,IAS 16
25/08/2024,CT739106,632,511,39164602.53,Giao dịch mua bán,Finance,CUST0071,VEND0072,Expense,IAS 1,Expense,IAS 1
24/01/2024,CT164116,211,642,28578956.75,Giao dịch mua bán,Production,CUST0200,VEND0126,Asset,IAS 16,Asset,IAS 16
31/05/2024,CT788507,111,331,11416060.18,Giao dịch mua bán,HR,CUST0133,VEND0133,Asset,IAS 16,Asset,IAS 16
09/10/2024,DUPLICATE,211,156,15865172.08,Giao dịch mua bán,HR,CUST0168,VEND0057,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT321966,112,214,16653595.25,Giao dịch mua bán,Finance,CUST0187,VEND0145,Asset,IAS 16,Asset,IAS 16
02/07/2024,CT357123,131,214,40089633.71,Giao dịch mua bán,IT,CUST0004,VEND0088,Asset,IAS 16,Asset,IAS 16
21/12/2024,CT519712,632,131,7963500.96,Giao dịch mua bán,Sales,CUST0116,VEND0089,Expense,IAS 1,Expense,IAS 1
01/05/2024,CT715606,331,152,26649373.28,Giao dịch mua bán,IT,CUST0150,VEND0140,Liability,IAS 37,Liability,IAS 37
18/01/2024,CT786125,131,642,25523947.48,Giao dịch mua bán,IT,CUST0118,VEND0150,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT916408,214,632,12702113.61,Giao dịch mua bán,Production,CUST0039,VEND0014,Asset,IAS 16,Asset,IAS 16
21/03/2024,CT145787,112,211,26558186,Giao dịch mua bán,Finance,CUST0102,VEND0045,Asset,IAS 16,Asset,IAS 16
18/06/2024,CT556174,214,112,5040897.59,Giao dịch mua bán,Finance,CUST0195,VEND0011,Asset,IAS 16,Asset,IAS 16
11/05/2024,CT425192,511,111,41085530.6,Giao dịch mua bán,Production,CUST0127,VEND0004,Revenue,IFRS 15,Revenue,IFRS 15
07/07/2024,CT519492,632,511,8437502.83,Giao dịch mua bán,Production,CUST0132,VEND0027,Expense,IAS 1,Expense,IAS 1
14/02/2024,CT638246,152,214,34735579.63,Giao dịch mua bán,Production,CUST0001,VEND0122,Asset,IAS 16,Asset,IAS 16
09/03/2024,CT709216,511,112,14944303.15,Giao dịch mua bán,IT,CUST0175,VEND0003,Revenue,IFRS 15,Revenue,IFRS 15
28/07/2024,CT947807,211,152,44282813.48,Giao dịch mua bán,IT,CUST0195,VEND0185,Asset,IAS 16,Asset,IAS 16
09/06/2024,CT126313,156,131,47140851.61,Giao dịch mua bán,IT,CUST0178,VEND0125,Asset,IAS 16,Asset,IAS 16
27/01/2024,CT380755,214,112,21716144.96,Giao dịch mua bán,Finance,CUST0155,VEND0177,Asset,IAS 16,Asset,IAS 16
08/01/2024,CT478764,211,214,44566187.44,Giao dịch mua bán,Sales,CUST0095,VEND0168,Asset,IAS 16,Asset,IAS 16
31/12/2024,CT215302,156,642,2426045.32,Giao dịch mua bán,HR,CUST0019,VEND0073,Asset,IAS 16,Asset,IAS 16
21/11/2024,CT962233,632,152,5715382.41,Giao dịch mua bán,Finance,CUST0180,VEND0083,Expense,IAS 1,Expense,IAS 1
31/07/2024,CT720243,632,214,45511552.11,Giao dịch mua bán,HR,CUST0056,VEND0112,Expense,IAS 1,Expense,IAS 1
06/01/2024,CT643608,632,642,49663211.37,Giao dịch mua bán,IT,CUST0018,VEND0101,Expense,IAS 1,Expense,IAS 1
10/11/2024,CT850440,152,111,45005351.62,Giao dịch mua bán,Sales,CUST0026,VEND0001,Asset,IAS 16,Asset,IAS 16
24/12/2024,CT077369,511,156,11512852.6,Giao dịch mua bán,IT,CUST0098,VEND0146,Revenue,IFRS 15,Revenue,IFRS 15
20/11/2024,CT644644,642,112,2888618.83,Giao dịch mua bán,Finance,CUST0071,VEND0039,Expense,IAS 1,Expense,IAS 1
10/09/2024,CT562049,112,511,21108050.35,Giao dịch mua bán,Finance,CUST0007,VEND0076,Asset,IAS 16,Asset,IAS 16
31/07/2024,CT849064,112,632,14917791.99,Giao dịch mua bán,Production,CUST0154,VEND0096,Asset,IAS 16,Asset,IAS 16
15/12/2024,CT172325,331,211,33504363.87,Giao dịch mua bán,IT,CUST0125,VEND0065,Liability,IAS 37,Liability,IAS 37
24/01/2024,CT227787,152,112,1659199.99,Giao dịch mua bán,Finance,CUST0174,VEND0071,Asset,IAS 16,Asset,IAS 16
06/11/2024,CT651188,331,632,26771417.01,Giao dịch mua bán,Finance,CUST0095,VEND0141,Liability,IAS 37,Liability,IAS 37
19/04/2024,CT837624,112,214,43415847.61,Giao dịch mua bán,Production,CUST0087,VEND0015,Asset,IAS 16,Asset,IAS 16
10/07/2024,CT942096,642,156,1511211,Giao dịch mua bán,IT,CUST0165,VEND0200,Expense,IAS 1,Expense,IAS 1
01/05/2024,CT402509,211,131,37743354.36,Giao dịch mua bán,Sales,CUST0009,VEND0144,Asset,IAS 16,Asset,IAS 16
21/08/2024,CT419700,214,112,21875418.07,Giao dịch mua bán,Production,CUST0071,VEND0062,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT826899,642,211,32679148.74,Giao dịch mua bán,IT,CUST0150,VEND0057,Expense,IAS 1,Expense,IAS 1
06/02/2024,CT042565,152,156,36199316.39,Giao dịch mua bán,HR,CUST0098,VEND0155,Asset,IAS 16,Asset,IAS 16
21/06/2024,CT869250,112,211,44381817.27,Giao dịch mua bán,Production,CUST0167,VEND0138,Asset,IAS 16,Asset,IAS 16
18/06/2024,CT605142,642,131,20409701.43,Giao dịch mua bán,HR,CUST0109,VEND0024,Expense,IAS 1,Expense,IAS 1
04/01/2024,CT611178,156,331,4331039.52,Giao dịch mua bán,Sales,CUST0082,VEND0195,Asset,IAS 16,Asset,IAS 16
17/06/2024,CT067599,632,331,46307071.75,Giao dịch mua bán,Production,CUST0186,VEND0176,Expense,IAS 1,Expense,IAS 1
27/02/2024,CT571921,211,642,25478940.81,Giao dịch mua bán,Production,CUST0145,VEND0181,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT408138,642,211,24024221.64,Giao dịch mua bán,IT,CUST0076,VEND0101,Expense,IAS 1,Expense,IAS 1
05/12/2024,CT171924,156,331,6525912.25,Giao dịch mua bán,Finance,CUST0066,VEND0170,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT025810,511,642,23466172.37,Giao dịch mua bán,Production,CUST0023,VEND0170,Revenue,IFRS 15,Revenue,IFRS 15
03/08/2024,CT233366,511,511,35447683.74,Giao dịch mua bán,Production,CUST0187,VEND0047,Revenue,IFRS 15,Revenue,IFRS 15
03/09/2024,CT498572,632,331,46036550.04,Giao dịch mua bán,HR,CUST0087,VEND0171,Expense,IAS 1,Expense,IAS 1
03/03/2024,CT029970,211,111,32288905.95,Giao dịch mua bán,Finance,CUST0028,VEND0083,Asset,IAS 16,Asset,IAS 16
22/10/2024,CT253939,511,156,26494708.29,Giao dịch mua bán,Finance,CUST0069,VEND0134,Revenue,IFRS 15,Revenue,IFRS 15
09/02/2024,CT243886,211,156,14361084.05,Giao dịch mua bán,Production,CUST0168,VEND0022,Asset,IAS 16,Asset,IAS 16
03/05/2024,CT403718,511,511,25007423.07,Giao dịch mua bán,Finance,CUST0018,VEND0146,Revenue,IFRS 15,Revenue,IFRS 15
07/12/2024,CT957830,156,111,7297243,Giao dịch mua bán,IT,CUST0200,VEND0030,Asset,IAS 16,Asset,IAS 16
12/04/2024,CT315547,152,112,19684665.31,Giao dịch mua bán,Finance,CUST0116,VEND0130,Asset,IAS 16,Asset,IAS 16
12/04/2024,CT888819,331,642,14119297.98,Giao dịch mua bán,Production,CUST0135,VEND0077,Liability,IAS 37,Liability,IAS 37
19/03/2024,CT784756,632,152,32721716.48,Giao dịch mua bán,HR,CUST0175,VEND0152,Expense,IAS 1,Expense,IAS 1
14/06/2024,CT945998,331,111,9298946.61,Giao dịch mua bán,Finance,CUST0180,VEND0115,Liability,IAS 37,Liability,IAS 37
30/07/2024,CT085165,131,131,16849575.73,Giao dịch mua bán,Production,CUST0054,VEND0132,Asset,IAS 16,Asset,IAS 16
24/12/2024,CT115558,642,112,19595162.53,Giao dịch mua bán,HR,CUST0097,VEND0026,Expense,IAS 1,Expense,IAS 1
18/01/2024,CT126437,642,156,30765100.43,Giao dịch mua bán,Production,CUST0022,VEND0169,Expense,IAS 1,Expense,IAS 1
21/08/2024,CT650941,642,642,48362914.37,Giao dịch mua bán,IT,CUST0093,VEND0174,Expense,IAS 1,Expense,IAS 1
28/11/2024,CT591701,131,112,15263994.22,Giao dịch mua bán,Sales,CUST0009,VEND0153,Asset,IAS 16,Asset,IAS 16
31/07/2024,CT542880,331,112,34692479.77,Giao dịch mua bán,Sales,CUST0059,VEND0095,Liability,IAS 37,Liability,IAS 37
08/07/2024,CT915001,642,111,9333101.2,Giao dịch mua bán,IT,CUST0062,VEND0194,Expense,IAS 1,Expense,IAS 1
18/12/2024,CT931637,152,111,16549785.02,Giao dịch mua bán,HR,CUST0006,VEND0011,Asset,IAS 16,Asset,IAS 16
20/07/2024,CT608012,152,152,2722257.52,Giao dịch mua bán,Finance,CUST0031,VEND0049,Asset,IAS 16,Asset,IAS 16
05/01/2024,CT414276,156,112,38179313.02,Giao dịch mua bán,Production,CUST0115,VEND0174,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT385893,156,642,15567826.53,Giao dịch mua bán,Finance,CUST0016,VEND0121,Asset,IAS 16,Asset,IAS 16
11/02/2024,CT363469,152,111,47505662.95,Giao dịch mua bán,Finance,CUST0182,VEND0036,Asset,IAS 16,Asset,IAS 16
27/10/2024,CT328620,642,632,39700513.01,Giao dịch mua bán,Sales,CUST0060,VEND0163,Expense,IAS 1,Expense,IAS 1
14/11/2024,CT202830,112,156,37370233.56,Giao dịch mua bán,IT,CUST0184,VEND0181,Asset,IAS 16,Asset,IAS 16
27/12/2024,CT776147,632,211,41363872.68,Giao dịch mua bán,Production,CUST0130,VEND0183,Expense,IAS 1,Expense,IAS 1
04/05/2024,CT202480,211,632,44818508.3,Giao dịch mua bán,HR,CUST0175,VEND0166,Asset,IAS 16,Asset,IAS 16
19/04/2024,CT273753,156,511,27384031.06,Giao dịch mua bán,HR,CUST0028,VEND0090,Asset,IAS 16,Asset,IAS 16
26/09/2024,CT432853,511,632,393791.69,Giao dịch mua bán,Finance,CUST0053,VEND0021,Revenue,IFRS 15,Revenue,IFRS 15
27/10/2024,CT731221,632,511,46595448.44,Giao dịch mua bán,Production,CUST0115,VEND0181,Expense,IAS 1,Expense,IAS 1
14/04/2024,CT075328,211,632,14140689.93,Giao dịch mua bán,IT,CUST0057,VEND0180,Asset,IAS 16,Asset,IAS 16
03/11/2024,CT631022,156,331,10949623.58,Giao dịch mua bán,Finance,CUST0188,VEND0036,Asset,IAS 16,Asset,IAS 16
01/05/2024,CT773915,632,632,911932.32,Giao dịch mua bán,HR,CUST0061,VEND0075,Expense,IAS 1,Expense,IAS 1
11/02/2024,CT116766,211,211,49488988.72,Giao dịch mua bán,Sales,CUST0076,VEND0040,Asset,IAS 16,Asset,IAS 16
24/05/2024,CT149907,214,111,40748104.15,Giao dịch mua bán,HR,CUST0033,VEND0011,Asset,IAS 16,Asset,IAS 16
11/07/2024,CT641730,131,511,44925442.98,Giao dịch mua bán,Finance,CUST0014,VEND0182,Asset,IAS 16,Asset,IAS 16
29/03/2024,CT958234,111,511,46719221.6,Giao dịch mua bán,Production,CUST0149,VEND0180,Asset,IAS 16,Asset,IAS 16
